TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO;REGISTRO_VALIDO;ANO_REGISTRO;CLASSE_TERAPEUTICA_NORMALIZADA
MEDICAMENTO;TEBONIN;29/06/2020;FITOTERAPICO;118600100.0;2025-01-10;25351200478202031;VASODILATADORES;78950011000120 - HERBARIUM LABORATORIO BOTANICO LTDA;VALIDO;GINKGO BILOBA L.;Sim;2025;vasodilatadores
MEDICAMENTO;TECFIDERA;06/04/2015;NOVO;169930004.0;2025-01-04;25351186118201351;OUTROS PRODUTOS COM ACAO IMUNOPROTETORA;07986222000174 - BIOGEN BRASIL PRODUTOS FARMACEUTICOS LTDA;VALIDO;FUMARATO DE DIMETILA;Sim;2025;outros_produtos_com_acao_imunoprotetora
MEDICAMENTO;TECNOMET;26/10/2001;SIMILAR;122140018.0;2029-01-10;2599202079773;ANTIMETABOLICOS ANTAGONISTAS DO ACIDO FOLICO;55980684000127 - ZODIAC PRODUTOS FARMACEUTICOS S/A;VALIDO;METOTREXATO;Sim;2029;antimetabolicos_antagonistas_do_acido_folico
MEDICAMENTO;TECNOTECAN;19/12/2000;SIMILAR;122140034.0;2025-01-12;253510051820039;ANTINEOPLASICO;55980684000127 - ZODIAC PRODUTOS FARMACEUTICOS S/A;VALIDO;CLORIDRATO DE IRINOTECANA;Sim;2025;antineoplasico
MEDICAMENTO;TECPAR TRASTUZUMABE;17/12/2018;BIOLOGICO;109600002.0;2028-01-12;25351244433201853;ANTINEOPLASICO;77964393000188 - INSTITUTO DE TECNOLOGIA DO PARANA;VALIDO;TRASTUZUMABE;Sim;2028;antineoplasico
MEDICAMENTO;TECPLAS;06/03/2019;BIOLOGICO;109600003.0;2029-01-03;25351043579201883;SANGUE TOTAL OU PLASMA;77964393000188 - INSTITUTO DE TECNOLOGIA DO PARANA;VALIDO;PROTEINAS PLASMATICAS HUMANAS;Sim;2029;sangue_total_ou_plasma
MEDICAMENTO;TECTA;06/12/2010;NOVO;106390256.0;2025-01-12;25351518046200968;ANTIACIDOS E ANTIULCEROSOS SIMPLES;60397775000174 - TAKEDA PHARMA LTDA.;VALIDO;PANTOPRAZOL MAGNESICO DI-HIDRATADO;Sim;2025;antiacidos_e_antiulcerosos_simples
MEDICAMENTO;TEDEAGA;14/05/2018;SIMILAR;167730584.0;2028-01-05;25351392705201669;PSICOANALEPTICOS;05044984000126 - LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE METILFENIDATO;Sim;2028;psicoanalepticos
MEDICAMENTO;TEFIN;14/08/2006;NOVO;155840042.0;2026-01-08;25351038638200587;ANTIMICOTICOS PARA USO TOPICO;05161069000110 - BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A;VALIDO;CLORIDRATO DE BUTENAFINA;Sim;2026;antimicoticos_para_uso_topico
MEDICAMENTO;TEFLAN;31/12/1998;SIMILAR;104971138.0;2028-01-12;250000351079741;ANTINFLAMATORIOS;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;TENOXICAM;Sim;2028;antinflamatorios
MEDICAMENTO;TEFLUT;20/10/2015;SIMILAR;116370131.0;2025-01-10;25351665541201432;ANTINEOPLASICO;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;FLUTAMIDA;Sim;2025;antineoplasico
MEDICAMENTO;TEGRETARD;16/01/1980;SIMILAR;102980044.0;2025-01-01;2599100418279;ANTICONVULSIVANTES;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;CARBAMAZEPINA;Sim;2025;anticonvulsivantes
MEDICAMENTO;TEGRETOL;09/03/2001;NOVO;100680085.0;2028-01-12;2599201148865;ANTICONVULSIVANTES;56994502000130 - NOVARTIS BIOCIENCIAS S.A;VALIDO;CARBAMAZEPINA;Sim;2028;anticonvulsivantes
MEDICAMENTO;TEGREZIN;24/01/2001;SIMILAR;107150101.0;2025-01-11;250000068159403;ANTICONVULSIVANTES;44010437000181 - CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA;VALIDO;CARBAMAZEPINA;Sim;2025;anticonvulsivantes
MEDICAMENTO;TEICONIN;25/09/1996;SIMILAR;100630145.0;2026-01-09;250000272319634;ANTIBIOTICOS SISTEMICOS SIMPLES;33258401000103 - INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA;VALIDO;TEICOPLANINA;Sim;2026;antibioticos_sistemicos_simples
MEDICAMENTO;TEICOPLANINA;28/08/2006;GENERICO;100430938.0;2026-01-08;25351326927200531;ANTIBIOTICOS SISTEMICOS SIMPLES;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;TEICOPLANINA;Sim;2026;antibioticos_sistemicos_simples
MEDICAMENTO;TEICOPLANINA;14/01/2019;GENERICO;103700726.0;2029-01-01;25351801297201810;ANTIBIOTICOS SISTEMICOS SIMPLES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;TEICOPLANINA;Sim;2029;antibioticos_sistemicos_simples
MEDICAMENTO;TEICOSTON;12/08/2013;SIMILAR;116370102.0;2029-01-02;25351323714201316;ANTIBIOTICOS SISTEMICOS SIMPLES;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;TEICOPLANINA;Sim;2029;antibioticos_sistemicos_simples
MEDICAMENTO;TEIPLAN;06/02/1997;SIMILAR;104970254.0;2027-01-02;250000317209654;ANTIBIOTICOS SISTEMICOS SIMPLES;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;TEICOPLANINA;Sim;2027;antibioticos_sistemicos_simples
MEDICAMENTO;TEKZOR;11/07/2011;SIMILAR;105830733.0;2026-01-07;25351185671200942;OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO;45992062000165 - GERMED FARMACEUTICA LTDA;VALIDO;RILUZOL;Sim;2026;outros_produtos_que_atuam_sobre_o_sistema_nervoso
MEDICAMENTO;TELEBRIX 30 MEGLUMINA;08/08/2001;SIMILAR;149800014.0;2026-01-08;2599200785974;CONTRASTES RADIOLOGICOS;42180406000143 - GUERBET PRODUTOS RADIOLOGICOS LTDA;VALIDO;MEGLUMINA +  ACIDO IOXITALAMICO;Sim;2026;contrastes_radiologicos
MEDICAMENTO;TELEBRIX 35;23/07/2007;SIMILAR;149800001.0;2026-01-06;253510045570115;CONTRASTES RADIOLOGICOS;42180406000143 - GUERBET PRODUTOS RADIOLOGICOS LTDA;VALIDO;IOXITALAMATO DE MEGLUMINA +  MEGLUMINA +  IOXITALAMATO DE SODIO +  ACIDO IOXITALAMICO;Sim;2026;contrastes_radiologicos
MEDICAMENTO;TELEBRIX CORONAR;06/07/2001;SIMILAR;149800009.0;2026-01-07;253510045590141;CONTRASTES RADIOLOGICOS;42180406000143 - GUERBET PRODUTOS RADIOLOGICOS LTDA;VALIDO;MEGLUMINA +  ACIDO IOXITALAMICO;Sim;2026;contrastes_radiologicos
MEDICAMENTO;TELMIGRAN;23/01/2017;SIMILAR;167730514.0;2027-01-01;25351496845201613;ANTI-HIPERTENSIVOS;05044984000126 - LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;TELMISARTANA;Sim;2027;anti-hipertensivos
MEDICAMENTO;TELMISART;03/07/2017;SIMILAR;102351220.0;2027-01-07;25351496844201661;ANTI-HIPERTENSIVOS;57507378000365 - EMS S/A;VALIDO;TELMISARTANA;Sim;2027;anti-hipertensivos
MEDICAMENTO;TELMISARTANA;18/06/2012;GENERICO;102351074.0;2027-01-06;25351486271201101;ANTI-HIPERTENSIVOS;57507378000365 - EMS S/A;VALIDO;TELMISARTANA;Sim;2027;anti-hipertensivos
MEDICAMENTO;TELMISARTANA;15/10/2012;GENERICO;123520224.0;2027-01-10;25351360272201168;ANTI-HIPERTENSIVOS;73663650000190 - RANBAXY FARMACEUTICA LTDA;VALIDO;TELMISARTANA;Sim;2027;anti-hipertensivos
MEDICAMENTO;TELOL;04/09/2003;SIMILAR;154230033.0;2028-01-09;25351010394200314;ANTI-HIPERTENSIVOS;03485572000104 - GEOLAB INDUSTRIA FARMACEUTICA S/A;VALIDO;ATENOLOL;Sim;2028;anti-hipertensivos
MEDICAMENTO;TELOZAM;03/11/2020;SIMILAR;103700750.0;2030-01-11;25351791483201126;HIPNOTICOS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;MIDAZOLAM;Sim;2030;hipnoticos
MEDICAMENTO;TELZIR;26/12/2005;NOVO;101070248.0;2025-01-12;25351043761200439;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);33247743000110 - GLAXOSMITHKLINE BRASIL LTDA;VALIDO;FOSAMPRENAVIR CALCICO;Sim;2025;antiviroticos_(inibe_replicacao_virotica)
MEDICAMENTO;TEMODAL;25/07/2011;NOVO;101710194.0;2027-01-11;25351406627200933;CITOSTATICOS ALQUILANTES;03560974000118 - MERCK SHARP & DOHME FARMACEUTICA LTDA.;VALIDO;TEMOZOLOMIDA;Sim;2027;citostaticos_alquilantes
MEDICAMENTO;TEMOLIDA;06/04/2015;SIMILAR;106460202.0;2025-01-04;25351734056201466;CITOSTATICOS ALQUILANTES;61282661000141 - LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA;VALIDO;TEMOZOLOMIDA;Sim;2025;citostaticos_alquilantes
MEDICAMENTO;TEMOZOD;20/07/2015;SIMILAR;146820043.0;2025-01-07;25351542403201390;CITOSTATICOS ALQUILANTES;05035244000123 - SUN FARMACEUTICA DO BRASIL LTDA;VALIDO;TEMOZOLOMIDA;Sim;2025;citostaticos_alquilantes
MEDICAMENTO;TEMOZOLOMIDA;23/03/2015;GENERICO;146820039.0;2025-01-03;25351441437201371;CITOSTATICOS ALQUILANTES;05035244000123 - SUN FARMACEUTICA DO BRASIL LTDA;VALIDO;TEMOZOLOMIDA;Sim;2025;citostaticos_alquilantes
MEDICAMENTO;TENADREN;09/10/2001;SIMILAR;135690019.0;2025-01-04;2599100598379;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS;00923140000131 - EMS SIGMA PHARMA LTDA;VALIDO;CLORIDRATO DE PROPRANOLOL +  HIDROCLOROTIAZIDA;Sim;2025;anti-hipertensivos-associacoes_medicamentosas
MEDICAMENTO;TENADREN;09/11/2004;NOVO;135690231.0;2029-01-11;25351044173200412;ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS;00923140000131 - EMS SIGMA PHARMA LTDA;VALIDO;CLORIDRATO DE PROPRANOLOL +  HIDROCLOROTIAZIDA;Sim;2029;anti-hipertensivos-associacoes_medicamentosas
MEDICAMENTO;TENAG;06/09/2001;FITOTERAPICO;101550222.0;2026-01-09;253510066670194;FITOTERAPICO SIMPLES + OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA;60726692000181 - MARJAN INDUSTRIA E COMERCIO LTDA;VALIDO;VITEX AGNUS-CASTUS L.;Sim;2026;fitoterapico_simples_+_outros_produtos_para_uso_em_ginecologia_e_obstetricia
MEDICAMENTO;TENAVIT;05/06/2006;ESPECIFICO;101550237.0;2026-01-06;25351402912200586;POLIVITAMINICOS SEM MINERAIS;60726692000181 - MARJAN INDUSTRIA E COMERCIO LTDA;VALIDO;CIANOCOBALAMINA +  CLORIDRATO DE PIRIDOXINA +  ACIDO FOLICO;Sim;2026;polivitaminicos_sem_minerais
MEDICAMENTO;TENDIPINA;28/12/2020;SIMILAR;109740307.0;2025-01-09;25351371598202011;ANTI-HIPERTENSIVOS SIMPLES;49475833000106 - BIOLAB SANUS FARMACEUTICA LTDA;VALIDO;BESILATO DE ANLODIPINO;Sim;2025;anti-hipertensivos_simples
MEDICAMENTO;TENLOPIN;23/05/2016;SIMILAR;103700684.0;2026-01-05;25351640422201477;ANTI-HIPERTENSIVOS SIMPLES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;BESILATO DE ANLODIPINO;Sim;2026;anti-hipertensivos_simples
MEDICAMENTO;TENOCAM;29/05/2000;SIMILAR;100430716.0;2005-01-05;250000483389969;ANTINFLAMATORIOS;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;TENOXICAM;Sim;2005;antinflamatorios
MEDICAMENTO;TENOLON;12/04/2001;SIMILAR;103920045.0;2025-01-05;250000184379961;ANTI-HIPERTENSIVOS;30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA;VALIDO;ATENOLOL;Sim;2025;anti-hipertensivos
MEDICAMENTO;TENOXICAM;15/08/2001;GENERICO;100430757.0;2026-01-08;253510163950112;ANTINFLAMATORIOS ANTIREUMATICOS;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;TENOXICAM;Sim;2026;antinflamatorios_antireumaticos
MEDICAMENTO;TENOXICAM;22/05/2002;GENERICO;123520092.0;2012-01-05;253510338500153;ANTINFLAMATORIOS ANTIREUMATICOS;73663650000190 - RANBAXY FARMACEUTICA LTDA;VALIDO;TENOXICAM;Sim;2012;antinflamatorios_antireumaticos
MEDICAMENTO;TENOXICAM;11/11/2002;GENERICO;105830248.0;2012-01-11;253510157640131;ANTINFLAMATORIOS ANTIREUMATICOS;45992062000165 - GERMED FARMACEUTICA LTDA;VALIDO;TENOXICAM;Sim;2012;antinflamatorios_antireumaticos
MEDICAMENTO;TENOXICAM;07/12/2009;GENERICO;102980374.0;2029-01-12;25351000894200948;ANTINFLAMATORIOS ANTIREUMATICOS;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;TENOXICAM;Sim;2029;antinflamatorios_antireumaticos
MEDICAMENTO;TENOXICAM;16/11/2010;GENERICO;102351001.0;2027-01-11;25351623349201022;ANTINFLAMATORIOS ANTIREUMATICOS;57507378000365 - EMS S/A;VALIDO;TENOXICAM;Sim;2027;antinflamatorios_antireumaticos
MEDICAMENTO;TENOXICAM;17/03/2014;GENERICO;109170094.0;2029-01-03;25351705535201011;ANTINFLAMATORIOS;17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;VALIDO;TENOXICAM;Sim;2029;antinflamatorios
MEDICAMENTO;TENOXICAM;14/04/2014;GENERICO;154230215.0;2029-01-04;25351782334201169;ANTINFLAMATORIOS ANTIREUMATICOS;03485572000104 - GEOLAB INDUSTRIA FARMACEUTICA S/A;VALIDO;TENOXICAM;Sim;2029;antinflamatorios_antireumaticos
MEDICAMENTO;TENOXICAM;14/05/2018;SIMILAR;104971418.0;2028-01-05;25351615964201754;ANTINFLAMATORIOS;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;TENOXICAM;Sim;2028;antinflamatorios
MEDICAMENTO;TENOXICAM;25/01/2021;SIMILAR;115600231.0;2031-01-01;25351422997201116;ANTINFLAMATORIOS ANTIREUMATICOS;17562075000169 - CIFARMA CIENTIFICA FARMACEUTICA LTDA;VALIDO;TENOXICAM;Sim;2031;antinflamatorios_antireumaticos
MEDICAMENTO;TENOXIL;26/06/2000;SIMILAR;109170059.0;2025-01-06;250000204789981;ANTINFLAMATORIOS;17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;VALIDO;TENOXICAM;Sim;2025;antinflamatorios
MEDICAMENTO;TENSALIV;24/05/2021;SIMILAR;155840604.0;2031-01-05;25351848724202111;ANTI-HIPERTENSIVOS SIMPLES;05161069000110 - BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A;VALIDO;BESILATO DE ANLODIPINO;Sim;2031;anti-hipertensivos_simples
MEDICAMENTO;TENSART;28/01/2019;FITOTERAPICO;114620024.0;2029-01-07;25351624057201887;ANSIOLITICOS SIMPLES + FITOTERAPICO SIMPLES;17440261000125 - MYRALIS INDUSTRIA FARMACEUTICA LTDA;VALIDO;PASSIFLORA INCARNATA L.;Sim;2029;ansioliticos_simples_+_fitoterapico_simples
MEDICAMENTO;TENSART PRO;03/11/2020;FITOTERAPICO;114620039.0;2030-01-11;25351739944201930;ANSIOLITICOS SIMPLES;17440261000125 - MYRALIS INDUSTRIA FARMACEUTICA LTDA;VALIDO;PASSIFLORA INCARNATA L.;Sim;2030;ansioliticos_simples
MEDICAMENTO;TENSIOVAL;21/01/2002;SIMILAR;107140111.0;2024-01-06;2599201527881;ANTI-HIPERTENSIVOS;61068755000112 - SANVAL COMERCIO E INDUSTRIA LTDA;VALIDO;METILDOPA SESQUIIDRATADO;Sim;2024;anti-hipertensivos
MEDICAMENTO;TENSURIL;30/10/1989;SIMILAR;102980041.0;2029-01-10;2599100868279;VASODILATADORES;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;DIAZOXIDO;Sim;2029;vasodilatadores
MEDICAMENTO;TEOLONG;16/12/2003;NOVO;105530305.0;2025-01-10;25351065485200389;BRONCODILATADORES;56998701000116 - ABBOTT LABORATORIOS DO BRASIL LTDA;VALIDO;TEOFILINA;Sim;2025;broncodilatadores
MEDICAMENTO;TEORO;25/02/2019;SIMILAR;100330204.0;2029-01-02;25351802984201844;SUPRESSORES DA REABSORCAO OSSEA;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;ACIDO ZOLEDRONICO MONOIDRATADO;Sim;2029;supressores_da_reabsorcao_ossea
MEDICAMENTO;TEPEEX;22/09/2008;DINAMIZADO;102660162.0;2028-01-09;25351525694200808;MEDICAMENTOS DINAMIZADOS COMPOSTOS;60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA;VALIDO;ACTAEA RACEMOSA +  MATRICARIA CHAMOMILLA L. +  NATRUM MURIATICUM +  PULSATILLA NIGRICANS +  SEPIA SUCCUS;Sim;2028;medicamentos_dinamizados_compostos
MEDICAMENTO;TEPEMEN;12/01/2004;FITOTERAPICO;144930040.0;2029-01-01;25351049181200374;FITOTERAPICO SIMPLES + OUTROS PRODUTOS PARA USO EM GINECOLOGIA E OBSTETRICIA;01858973000129 - AIRELA INDUSTRIA FARMACEUTICA LTDA.;VALIDO;ACTAEA RACEMOSA L.;Sim;2029;fitoterapico_simples_+_outros_produtos_para_uso_em_ginecologia_e_obstetricia
MEDICAMENTO;TEPEV;26/06/2017;SIMILAR;102351214.0;2027-01-06;25351325376201641;ANTINEOPLASICO;57507378000365 - EMS S/A;VALIDO;HIDROXIUREIA;Sim;2027;antineoplasico
MEDICAMENTO;TEPMETKO;28/06/2021;NOVO;100890414.0;2024-01-06;25351997435202063;ANTINEOPLASICO;33069212000184 - MERCK S/A;VALIDO;CLORIDRATO DE TEPOTINIBE MONOIDRATADO;Sim;2024;antineoplasico
MEDICAMENTO;TERBUTIL;20/12/1999;SIMILAR;104971176.0;2029-01-12;250000147509911;BRONCODILATADORES;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;SULFATO DE TERBUTALINA;Sim;2029;broncodilatadores
MEDICAMENTO;TERCONAZOL;06/04/2009;GENERICO;102350941.0;2029-01-04;25351754900200840;ANTIMICOTICOS PARA USO TOPICO;57507378000365 - EMS S/A;VALIDO;TERCONAZOL;Sim;2029;antimicoticos_para_uso_topico
MEDICAMENTO;TERICIN AT;26/06/2017;SIMILAR;158190016.0;2029-01-12;25351062639201706;PRODS  GINECOLOGICOS ANTINFECC  TOPICOS ASSOC  MEDICAMENTOSAS;07670111000154 - ARESE PHARMA LTDA;VALIDO;ANFOTERICINA B +  CLORIDRATO DE TETRACICLINA;Sim;2029;prods__ginecologicos_antinfecc__topicos_assoc__medicamentosas
MEDICAMENTO;TERIFLUNOMIDA;13/04/2020;GENERICO;112330053.0;2030-01-04;25351616952201828;IMUNOMODULADOR;00394429009914 - LABORATORIO QUIMICO FARMACEUTICO DA AERONAUTICA;VALIDO;TERIFLUNOMIDA;Sim;2030;imunomodulador
MEDICAMENTO;TERMOL;12/02/1999;SIMILAR;104971137.0;2029-01-02;250000341999643;ANALGESICOS NAO NARCOTICOS;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;PARACETAMOL;Sim;2029;analgesicos_nao_narcoticos
MEDICAMENTO;TERMOMED IBUP;13/07/2020;SIMILAR;183260464.0;2030-01-07;25351711349201930;ANALGESICOS NAO NARCOTICOS;10588595001092 - SANOFI MEDLEY FARMACEUTICA LTDA.;VALIDO;IBUPROFENO;Sim;2030;analgesicos_nao_narcoticos
MEDICAMENTO;TERMOPIRONA;25/07/2016;SIMILAR;155840521.0;2026-01-07;25351784027201586;ANALGESICOS NAO NARCOTICOS;05161069000110 - BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A;VALIDO;DIPIRONA MONOIDRATADA;Sim;2026;analgesicos_nao_narcoticos
MEDICAMENTO;TEROLAC;08/06/2015;SIMILAR;102980420.0;2025-01-06;25351612095201463;ANTINFLAMATORIOS;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;TROMETAMOL CETOROLACO;Sim;2025;antinflamatorios
MEDICAMENTO;TEROQUATRO;26/04/2021;SIMILAR;102980557.0;2031-01-04;25351314773202073;ANTINFLAMATORIOS;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;TROMETAMOL CETOROLACO;Sim;2031;antinflamatorios
MEDICAMENTO;TESS;19/07/2021;SIMILAR;104971469.0;2031-01-07;25351071968202013;ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;ACETATO DE CIPROTERONA +  ETINILESTRADIOL;Sim;2031;estrogenos_assocs__a_outros_farmacos_exclusive_androgenos
MEDICAMENTO;TESTE CA 29298;28/02/2018;SIMILAR;167250004.0;2028-01-03;25351108737201858;4-DIMETILAMINOFENOL + ABETIMO;11111111000191 - EMPRESA DE TESTE LTDA. (VS01);VALIDO;ACICLOVIR +  AMOXICILINA +  CLARITROMICINA +  LANSOPRAZOL;Sim;2028;4-dimetilaminofenol_+_abetimo
MEDICAMENTO;TETANOGAMMA;04/12/1997;BIOLOGICO;101510111.0;2030-01-03;2599100838780;IMUNOGLOBULINAS;62969589000198 - CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;VALIDO;IMUNOGLOBULINA HUMANA ANTITETANO;Sim;2030;imunoglobulinas
MEDICAMENTO;TETRACLIN;20/04/2001;SIMILAR;103700010.0;2029-01-11;2500003553976;CLASSE DAS TETRACICLINAS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;CLORIDRATO DE TETRACICLINA;Sim;2029;classe_das_tetraciclinas
MEDICAMENTO;TETRADERM;04/09/1997;SIMILAR;103700231.0;2027-01-09;250000043759695;GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;CLIOQUINOL +  SULFATO DE GENTAMICINA +  TOLNAFTATO +  VALERATO DE BETAMETASONA;Sim;2027;glicocorticoides_topicos_-_associacao_medicamentosa
MEDICAMENTO;TETRALYSAL;15/01/1999;NOVO;129160022.0;2029-01-01;250000093729684;CLASSE DAS TETRACICLINAS;00317372000146 - GALDERMA BRASIL LTDA;VALIDO;LIMECICLINA;Sim;2029;classe_das_tetraciclinas
MEDICAMENTO;TETRAMED;18/03/2002;SIMILAR;109170009.0;2026-01-04;2599202309875;ANTIBIOTICOS SISTEMICOS SIMPLES;17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.;VALIDO;CLORIDRATO DE TETRACICLINA;Sim;2026;antibioticos_sistemicos_simples
MEDICAMENTO;TETRAXIM;16/09/2019;;183260389.0;2025-01-11;25351411872201969;VACINAS;10588595001092 - SANOFI MEDLEY FARMACEUTICA LTDA.;VALIDO;HEMAGLUTININA FILAMENTOSA +  POLIOVIRUS INATIVADOS TIPO 1 +  POLIOVIRUS INATIVADOS TIPO 2 +  POLIOVIRUS INATIVADOS TIPO 3 +  TOXOIDE TETANICO +  TOXOIDE DIFTERICO +  TOXOIDE PERTUSSIS;Sim;2025;vacinas
MEDICAMENTO;TEUBILIV;04/07/2016;SIMILAR;103700690.0;2026-01-07;25351025372201665;ANTI-HIPERTENSIVOS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;CLORIDRATO DE NEBIVOLOL;Sim;2026;anti-hipertensivos
MEDICAMENTO;TEUCARBA;10/02/2016;SIMILAR;103700671.0;2026-01-02;25351166415201581;ANTICONVULSIVANTES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;CARBAMAZEPINA;Sim;2026;anticonvulsivantes
MEDICAMENTO;TEUCEF;15/02/2002;SIMILAR;103700348.0;2027-01-02;250000233679501;CEFALOSPORINAS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;CEFTRIAXONA +  CEFTRIAXONA DISSODICA HEMIEPTAIDRATADA;Sim;2027;cefalosporinas
MEDICAMENTO;TEUCIPROX;14/03/2016;SIMILAR;103700677.0;2026-01-03;25351756853201454;ANTIBIOTICOS SISTEMICOS SIMPLES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO;Sim;2026;antibioticos_sistemicos_simples
MEDICAMENTO;TEUDOM;08/03/2021;SIMILAR;103700753.0;2031-01-03;25351166447201586;VASOCONSTRITORES E HIPERTENSORES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;CLORIDRATO DE DOPAMINA;Sim;2031;vasoconstritores_e_hipertensores
MEDICAMENTO;TEUFRON;30/08/2010;SIMILAR;103700544.0;2025-01-08;25351182515200921;ANSIOLITICOS SIMPLES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;ALPRAZOLAM;Sim;2025;ansioliticos_simples
MEDICAMENTO;TEUFRON;30/11/2015;SIMILAR;103700659.0;2025-01-11;25351779613201428;ANSIOLITICOS SIMPLES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;ALPRAZOLAM;Sim;2025;ansioliticos_simples
MEDICAMENTO;TEULENN;24/08/2020;GENERICO;103700749.0;2030-01-08;25351228894201001;ANTILIPEMICOS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;CIPROFIBRATO;Sim;2030;antilipemicos
MEDICAMENTO;TEUMIB;30/05/2016;SIMILAR;103700687.0;2026-01-05;25351020605201633;ANTILIPEMICOS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;EZETIMIBA;Sim;2026;antilipemicos
MEDICAMENTO;TEUPANTOL;14/01/2013;ESPECIFICO;103700591.0;2028-01-01;25351435420201213;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;DEXPANTENOL;Sim;2028;outros_produtos_com_acao_na_pele_e_mucosas
MEDICAMENTO;TEUPLAFEC;29/02/2016;SIMILAR;103700673.0;2026-01-02;25351120611201517;PENICILINA DE AMPLO ESPECTRO;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;AMPICILINA SODICA;Sim;2026;penicilina_de_amplo_espectro
